tab 	samples
azimuth	azimuth_dec_correction	bed_dip	bed_dip_direction	citations	description	dip	geologic_classes	geologic_types	lat	lithologies	lon	method_codes	orientation_quality	result_quality	result_type	sample	site	timestamp
12.5		0	0.0	This study		-62	Extrusive	Lava Flow	32.98856	Basaltic Lava	35.7913	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH33J	GH33	2016-09-18T13:29:00Z
26.3		0	0.0	This study		-58	Extrusive	Lava Flow	32.98312	Basaltic Lava	35.79625	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH34A	GH34	2016-09-18T14:06:00Z
33.3		0	0.0	This study		-61	Extrusive	Lava Flow	32.98312	Basaltic Lava	35.79625	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH34B	GH34	2016-09-18T14:09:00Z
10.9		0	0.0	This study		-63	Extrusive	Lava Flow	32.98312	Basaltic Lava	35.79625	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH34C	GH34	2016-09-18T14:11:00Z
53.9		0	0.0	This study		-51	Extrusive	Lava Flow	32.98312	Basaltic Lava	35.79625	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH34D	GH34	2016-09-18T14:14:00Z
69.5		0	0.0	This study		-56	Extrusive	Lava Flow	32.98312	Basaltic Lava	35.79625	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH34E	GH34	2016-09-18T14:16:00Z
28.5		0	0.0	This study		-67	Extrusive	Lava Flow	32.98312	Basaltic Lava	35.79625	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH34F	GH34	2016-09-18T14:19:00Z
43.1		0	0.0	This study		-61	Extrusive	Lava Flow	32.98312	Basaltic Lava	35.79625	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH34G	GH34	2016-09-18T14:21:00Z
65.7		0	0.0	This study		-62	Extrusive	Lava Flow	32.98312	Basaltic Lava	35.79625	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH34H	GH34	2016-09-18T14:23:00Z
61.7		0	0.0	This study		-23	Extrusive	Lava Flow	32.97711	Basaltic Lava	35.75094	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH35A	GH35	2016-09-18T15:56:00Z
73.1		0	0.0	This study		-20	Extrusive	Lava Flow	32.97711	Basaltic Lava	35.75094	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH35B	GH35	2016-09-18T15:58:00Z
102.5		0	0.0	This study		-82	Extrusive	Lava Flow	32.97711	Basaltic Lava	35.75094	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH35C	GH35	2016-09-18T16:00:00Z
84.4		0	0.0	This study		-70	Extrusive	Lava Flow	32.97711	Basaltic Lava	35.75094	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH35E	GH35	2016-09-18T16:05:00Z
94.7		0	0.0	This study		-55	Extrusive	Lava Flow	32.97711	Basaltic Lava	35.75094	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH35F	GH35	2016-09-18T16:07:00Z
97.1		0	0.0	This study		-46	Extrusive	Lava Flow	32.97711	Basaltic Lava	35.75094	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH35G	GH35	2016-09-18T16:09:00Z
116.4		0	0.0	This study		-50	Extrusive	Lava Flow	32.97711	Basaltic Lava	35.75094	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH35H	GH35	2016-09-18T16:11:00Z
87.7		0	0.0	This study		-28	Extrusive	Lava Flow	32.94704	Basaltic Lava	35.75662	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH36A	GH36	2016-09-18T16:55:00Z
110.0		0	0.0	This study		-56	Extrusive	Lava Flow	32.94704	Basaltic Lava	35.75662	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH36B	GH36	2016-09-18T16:57:00Z
81.3		0	0.0	This study		-49	Extrusive	Lava Flow	32.94704	Basaltic Lava	35.75662	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH36C	GH36	2016-09-18T16:59:00Z
67.7		0	0.0	This study		-56	Extrusive	Lava Flow	32.94704	Basaltic Lava	35.75662	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH36D	GH36	2016-09-18T17:02:00Z
63.0		0	0.0	This study		-63	Extrusive	Lava Flow	32.94704	Basaltic Lava	35.75662	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH36E	GH36	2016-09-18T17:04:00Z
83.3		0	0.0	This study		-58	Extrusive	Lava Flow	32.94704	Basaltic Lava	35.75662	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH36F	GH36	2016-09-18T17:06:00Z
67.8		0	0.0	This study		-69	Extrusive	Lava Flow	32.94704	Basaltic Lava	35.75662	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH36G	GH36	2016-09-18T17:09:00Z
64.2		0	0.0	This study		-68	Extrusive	Lava Flow	32.94704	Basaltic Lava	35.75662	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH36H	GH36	2016-09-18T17:12:00Z
293.7		0	0.0	This study		-69	Extrusive	Lava Flow	32.98198	Basaltic Lava	35.83036	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH37A	GH37	2016-09-20T09:14:00Z
247.3		0	0.0	This study		-41	Extrusive	Lava Flow	32.98198	Basaltic Lava	35.83036	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH37B	GH37	2016-09-20T09:17:00Z
292.7		0	0.0	This study		-53	Extrusive	Lava Flow	32.98198	Basaltic Lava	35.83036	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH37C	GH37	2016-09-20T09:19:00Z
237.1		0	0.0	This study		-56	Extrusive	Lava Flow	32.98198	Basaltic Lava	35.83036	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH37D	GH37	2016-09-20T09:21:00Z
265.5		0	0.0	This study		-62	Extrusive	Lava Flow	32.98198	Basaltic Lava	35.83036	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH37E	GH37	2016-09-20T09:23:00Z
265.9		0	0.0	This study		-56	Extrusive	Lava Flow	32.98198	Basaltic Lava	35.83036	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH37F	GH37	2016-09-20T09:25:00Z
309.3		0	0.0	This study		-54	Extrusive	Lava Flow	32.98198	Basaltic Lava	35.83036	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH37G	GH37	2016-09-20T09:27:00Z
279.8		0	0.0	This study		-55	Extrusive	Lava Flow	32.98198	Basaltic Lava	35.83036	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH37H	GH37	2016-09-20T09:34:00Z
328.9		0	0.0	This study		-65	Extrusive	Lava Flow	32.17677	Basaltic Lava	35.76476	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH38A	GH38	2016-09-20T11:35:00Z
353.2		0	0.0	This study		-42	Extrusive	Lava Flow	32.17677	Basaltic Lava	35.76476	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH38B	GH38	2016-09-20T11:38:00Z
324.0		0	0.0	This study		-52	Extrusive	Lava Flow	32.17677	Basaltic Lava	35.76476	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH38C	GH38	2016-09-20T11:40:00Z
320.9		0	0.0	This study		-39	Extrusive	Lava Flow	32.17677	Basaltic Lava	35.76476	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH38D	GH38	2016-09-20T11:42:00Z
335.1		0	0.0	This study		-46	Extrusive	Lava Flow	32.17677	Basaltic Lava	35.76476	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH38F	GH38	2016-09-20T11:47:00Z
307.4		0	0.0	This study		-53	Extrusive	Lava Flow	32.17677	Basaltic Lava	35.76476	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH38G	GH38	2016-09-20T11:50:00Z
310.3		0	0.0	This study		-56	Extrusive	Lava Flow	32.17677	Basaltic Lava	35.76476	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH38H	GH38	2016-09-20T11:52:00Z
45.7		0	0.0	This study		-39	Extrusive	Lava Flow	33.15644	Basaltic Lava	35.72501	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH39A	GH39	2016-09-20T12:34:00Z
76.6		0	0.0	This study		-56	Extrusive	Lava Flow	33.15644	Basaltic Lava	35.72501	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH39B	GH39	2016-09-20T12:36:00Z
70.6		0	0.0	This study		-47	Extrusive	Lava Flow	33.15644	Basaltic Lava	35.72501	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH39C	GH39	2016-09-20T12:38:00Z
83.5		0	0.0	This study		-53	Extrusive	Lava Flow	33.15644	Basaltic Lava	35.72501	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH39D	GH39	2016-09-20T12:40:00Z
68.9		0	0.0	This study		-43	Extrusive	Lava Flow	33.15644	Basaltic Lava	35.72501	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH39E	GH39	2016-09-20T12:43:00Z
63.3		0	0.0	This study		-40	Extrusive	Lava Flow	33.15644	Basaltic Lava	35.72501	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH39F	GH39	2016-09-20T12:46:00Z
36.6		0	0.0	This study		-51	Extrusive	Lava Flow	33.15644	Basaltic Lava	35.72501	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH39G	GH39	2016-09-20T12:49:00Z
101.0		0	0.0	This study		-44	Extrusive	Lava Flow	33.15644	Basaltic Lava	35.72501	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH39H	GH39	2016-09-20T15:51:00Z
245.0		0	0.0	This study		-59	Extrusive	Lava Flow	33.09204	Basaltic Lava	35.78264	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH40A	GH40	2016-10-25T09:26:00Z
187.3		0	0.0	This study		-69	Extrusive	Lava Flow	33.09204	Basaltic Lava	35.78264	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH40B	GH40	2016-10-25T09:32:00Z
244.9		0	0.0	This study		-65	Extrusive	Lava Flow	33.09204	Basaltic Lava	35.78264	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH40C	GH40	2016-10-25T09:35:00Z
255.6		0	0.0	This study		-72	Extrusive	Lava Flow	33.09204	Basaltic Lava	35.78264	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH40D	GH40	2016-10-25T09:38:00Z
247.1		0	0.0	This study		-51	Extrusive	Lava Flow	33.09204	Basaltic Lava	35.78264	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH40F	GH40	2016-10-25T09:45:00Z
219.8		0	0.0	This study		-65	Extrusive	Lava Flow	33.09204	Basaltic Lava	35.78264	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH40G	GH40	2016-10-25T09:48:00Z
285.7		0	0.0	This study		-60	Extrusive	Lava Flow	33.09204	Basaltic Lava	35.78264	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH40H	GH40	2016-10-25T09:52:00Z
29.8		0	0.0	This study		-41	Extrusive	Lava Flow	33.13965	Basaltic Lava	35.74096	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH41A	GH41	2016-10-25T10:47:00Z
349.3		0	0.0	This study		-40	Extrusive	Lava Flow	33.13965	Basaltic Lava	35.74096	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH41B	GH41	2016-10-25T10:49:00Z
26.5		0	0.0	This study		-45	Extrusive	Lava Flow	33.13965	Basaltic Lava	35.74096	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH41D	GH41	2016-10-25T10:53:00Z
7.4		0	0.0	This study		-59	Extrusive	Lava Flow	33.13965	Basaltic Lava	35.74096	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH41E	GH41	2016-10-25T10:56:00Z
337.3		0	0.0	This study		-30	Extrusive	Lava Flow	33.13965	Basaltic Lava	35.74096	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH41F	GH41	2016-10-25T10:59:00Z
28.1		0	0.0	This study		-70	Extrusive	Lava Flow	33.13965	Basaltic Lava	35.74096	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH41G	GH41	2016-10-25T11:02:00Z
316.0		0	0.0	This study		-34	Extrusive	Lava Flow	33.13965	Basaltic Lava	35.74096	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH41H	GH41	2016-10-25T11:05:00Z
294.4		0	0.0	This study		-50	Extrusive	Lava Flow	33.13217	Basaltic Lava	35.72959	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH42A	GH42	2016-10-25T11:38:00Z
308.1		0	0.0	This study		-58	Extrusive	Lava Flow	33.13217	Basaltic Lava	35.72959	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH42B	GH42	2016-10-25T11:40:00Z
330.8		0	0.0	This study		-59	Extrusive	Lava Flow	33.13217	Basaltic Lava	35.72959	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH42C	GH42	2016-10-25T11:48:00Z
304.4		0	0.0	This study		-50	Extrusive	Lava Flow	33.13217	Basaltic Lava	35.72959	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH42D	GH42	2016-10-25T11:50:00Z
337.4		0	0.0	This study		-53	Extrusive	Lava Flow	33.13217	Basaltic Lava	35.72959	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH42E	GH42	2016-10-25T11:56:00Z
335.5		0	0.0	This study		-50	Extrusive	Lava Flow	33.13217	Basaltic Lava	35.72959	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH42G	GH42	2016-10-25T12:02:00Z
276.1		0	0.0	This study		-54	Extrusive	Lava Flow	33.13217	Basaltic Lava	35.72959	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH42H	GH42	2016-10-25T12:04:00Z
51.4		0	0.0	This study		-65	Extrusive	Lava Flow	33.12978	Basaltic Lava	35.68269	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH43B	GH43	2016-10-25T12:34:00Z
51.1		0	0.0	This study		-59	Extrusive	Lava Flow	33.12978	Basaltic Lava	35.68269	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH43C	GH43	2016-10-25T12:36:00Z
77.7		0	0.0	This study		-72	Extrusive	Lava Flow	33.12978	Basaltic Lava	35.68269	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH43D	GH43	2016-10-25T12:38:00Z
68.4		0	0.0	This study		-58	Extrusive	Lava Flow	33.12978	Basaltic Lava	35.68269	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH43E	GH43	2016-10-25T12:40:00Z
108.4		0	0.0	This study		-33	Extrusive	Lava Flow	33.12978	Basaltic Lava	35.68269	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH43F	GH43	2016-10-25T12:43:00Z
99.1		0	0.0	This study		-59	Extrusive	Lava Flow	33.12978	Basaltic Lava	35.68269	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH43G	GH43	2016-10-25T12:45:00Z
61.8		0	0.0	This study		-49	Extrusive	Lava Flow	33.12978	Basaltic Lava	35.68269	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH43H	GH43	2016-10-25T12:47:00Z
80.0		0	0.0	This study		-54	Extrusive	Lava Flow	33.12659	Basaltic Lava	35.68304	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH44A	GH44	2016-10-25T13:15:00Z
82.6		0	0.0	This study		-65	Extrusive	Lava Flow	33.12659	Basaltic Lava	35.68304	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH44B	GH44	2016-10-25T13:17:00Z
112.3		0	0.0	This study		-66	Extrusive	Lava Flow	33.12659	Basaltic Lava	35.68304	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH44C	GH44	2016-10-25T13:19:00Z
47.9		0	0.0	This study		-44	Extrusive	Lava Flow	33.12659	Basaltic Lava	35.68304	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH44D	GH44	2016-10-25T13:21:00Z
63.5		0	0.0	This study		-55	Extrusive	Lava Flow	33.12659	Basaltic Lava	35.68304	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH44E	GH44	2016-10-25T13:23:00Z
145.1		0	0.0	This study		-51	Extrusive	Lava Flow	33.12659	Basaltic Lava	35.68304	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH44F	GH44	2016-10-25T13:25:00Z
94.8		0	0.0	This study		-58	Extrusive	Lava Flow	33.12659	Basaltic Lava	35.68304	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH44G	GH44	2016-10-25T13:27:00Z
72.4		0	0.0	This study		-67	Extrusive	Lava Flow	33.12659	Basaltic Lava	35.68304	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH44H	GH44	2016-10-25T13:29:00Z
351.6		0	0.0	This study		-63	Extrusive	Lava Flow	32.68955	Basaltic Lava	35.66908	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH45A	GH45	2016-10-25T16:00:00Z
354.9		0	0.0	This study		-57	Extrusive	Lava Flow	32.68955	Basaltic Lava	35.66908	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH45B	GH45	2016-10-25T16:02:00Z
348.4		0	0.0	This study		-66	Extrusive	Lava Flow	32.68955	Basaltic Lava	35.66908	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH45C	GH45	2016-10-25T16:05:00Z
337.8		0	0.0	This study		-71	Extrusive	Lava Flow	32.68955	Basaltic Lava	35.66908	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH45D	GH45	2016-10-25T16:07:00Z
327.1		0	0.0	This study		-80	Extrusive	Lava Flow	32.68955	Basaltic Lava	35.66908	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH45E	GH45	2016-10-25T16:09:00Z
340.5		0	0.0	This study		-69	Extrusive	Lava Flow	32.68955	Basaltic Lava	35.66908	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH45F	GH45	2016-10-25T16:11:00Z
12.3		0	0.0	This study		-69	Extrusive	Lava Flow	32.68955	Basaltic Lava	35.66908	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH45G	GH45	2016-10-25T16:16:00Z
335.8		0	0.0	This study		-81	Extrusive	Lava Flow	32.68955	Basaltic Lava	35.66908	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH45H	GH45	2016-10-25T16:19:00Z
335.1		0	0.0	This study		-80	Extrusive	Lava Flow	32.68919	Basaltic Lava	35.66756	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH46A	GH46	2016-11-06T08:52:00Z
326.5		0	0.0	This study		-72	Extrusive	Lava Flow	32.68919	Basaltic Lava	35.66756	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH46B	GH46	2016-11-06T08:54:00Z
18.0		0	0.0	This study		-55	Extrusive	Lava Flow	32.68919	Basaltic Lava	35.66756	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH46C	GH46	2016-11-06T08:57:00Z
15.6		0	0.0	This study		-56	Extrusive	Lava Flow	32.68919	Basaltic Lava	35.66756	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH46D	GH46	2016-11-06T09:00:00Z
349.9		0	0.0	This study		-63	Extrusive	Lava Flow	32.68919	Basaltic Lava	35.66756	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH46E	GH46	2016-11-06T09:02:00Z
8.3		0	0.0	This study		-65	Extrusive	Lava Flow	32.68919	Basaltic Lava	35.66756	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH46F	GH46	2016-11-06T09:04:00Z
333.5		0	0.0	This study		-64	Extrusive	Lava Flow	32.68919	Basaltic Lava	35.66756	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH46H	GH46	2016-11-06T09:10:00Z
250.0		0	0.0	This study		-52	Extrusive	Lava Flow	32.76036	Basaltic Lava	35.73468	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH47A	GH47	2016-11-06T10:04:00Z
282.4		0	0.0	This study		-44	Extrusive	Lava Flow	32.76036	Basaltic Lava	35.73468	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH47B	GH47	2016-11-06T10:06:00Z
274.1		0	0.0	This study		-66	Extrusive	Lava Flow	32.76036	Basaltic Lava	35.73468	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH47C	GH47	2016-11-06T10:09:00Z
263.6		0	0.0	This study		-65	Extrusive	Lava Flow	32.76036	Basaltic Lava	35.73468	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH47D	GH47	2016-11-06T10:11:00Z
277.1		0	0.0	This study		-67	Extrusive	Lava Flow	32.76036	Basaltic Lava	35.73468	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH47E	GH47	2016-11-06T10:13:00Z
276.6		0	0.0	This study		-64	Extrusive	Lava Flow	32.76036	Basaltic Lava	35.73468	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH47F	GH47	2016-11-06T10:15:00Z
255.3		0	0.0	This study		-43	Extrusive	Lava Flow	32.76036	Basaltic Lava	35.73468	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH47H	GH47	2016-11-06T10:18:00Z
165.1		0	0.0	This study		-59	Extrusive	Lava Flow	32.77044	Basaltic Lava	35.7453	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH48A	GH48	2016-11-06T11:06:00Z
95.6		0	0.0	This study		-33	Extrusive	Lava Flow	32.77044	Basaltic Lava	35.7453	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH48B	GH48	2016-11-06T11:08:00Z
130.2		0	0.0	This study		-52	Extrusive	Lava Flow	32.77044	Basaltic Lava	35.7453	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH48C	GH48	2016-11-06T11:10:00Z
163.1		0	0.0	This study		-35	Extrusive	Lava Flow	32.77044	Basaltic Lava	35.7453	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH48D	GH48	2016-11-06T11:13:00Z
124.0		0	0.0	This study		-63	Extrusive	Lava Flow	32.77044	Basaltic Lava	35.7453	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH48E	GH48	2016-11-06T11:16:00Z
127.8		0	0.0	This study		-34	Extrusive	Lava Flow	32.77044	Basaltic Lava	35.7453	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH48F	GH48	2016-11-06T11:19:00Z
123.0		0	0.0	This study		-47	Extrusive	Lava Flow	32.77044	Basaltic Lava	35.7453	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH48G	GH48	2016-11-06T11:23:00Z
124.6		0	0.0	This study		-42	Extrusive	Lava Flow	32.77044	Basaltic Lava	35.7453	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH48H	GH48	2016-11-06T11:25:00Z
134.3		0	0.0	This study		-61	Extrusive	Lava Flow	32.84762	Basaltic Lava	35.77367	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH49A	GH49	2016-11-06T12:34:00Z
117.9		0	0.0	This study		-52	Extrusive	Lava Flow	32.84762	Basaltic Lava	35.77367	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH49B	GH49	2016-11-06T12:36:00Z
125.9		0	0.0	This study		-46	Extrusive	Lava Flow	32.84762	Basaltic Lava	35.77367	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH49C	GH49	2016-11-06T12:39:00Z
131.2		0	0.0	This study		-42	Extrusive	Lava Flow	32.84762	Basaltic Lava	35.77367	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH49D	GH49	2016-11-06T12:40:00Z
136.1		0	0.0	This study		-43	Extrusive	Lava Flow	32.84762	Basaltic Lava	35.77367	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH49F	GH49	2016-11-06T12:43:00Z
183.8		0	0.0	This study		-47	Extrusive	Lava Flow	32.84762	Basaltic Lava	35.77367	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH49G	GH49	2016-11-06T12:45:00Z
148.4		0	0.0	This study		-45	Extrusive	Lava Flow	32.84762	Basaltic Lava	35.77367	FS-FD:FS-LOC-GPS:SO-MAG:SO-POM:SO-SUN	g	g	i	GH49H	GH49	2016-11-06T12:47:00Z
