         65874 function calls (61869 primitive calls) in 0.143 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pyqode/core/_forms/pnl_read_only_ui.py:30(retranslateUi)
        1    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pyqode/core/api/code_edit.py:1310(_init_style)
        5    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/locale.py:647(getpreferredencoding)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1404(_fill_cache)
       58    0.000    0.000    0.000    0.000 {built-in method _sre.compile}
       23    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pyqode/core/api/syntax_highlighter.py:178(_get_brush)
       20    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pyqode/core/managers/panels.py:127(__len__)
       78    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pygments/token.py:16(split)
        1    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pyqode/core/panels/search_and_replace.py:585(_update_label_matches)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:576(module_from_spec)
      174    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pkg_resources/__init__.py:668(__iter__)
       74    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/sre_parse.py:408(_uniq)
        1    0.000    0.000    0.000    0.000 {built-in method setTabStopWidth}
       35    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/logging/__init__.py:1434(log)
      392    0.000    0.000    0.000    0.000 {method 'find' of 'bytearray' objects}
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:523(_compile_bytecode)
       29    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/sre_compile.py:492(_get_charset_prefix)
       44    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/sre_parse.py:84(opengroup)
        1    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pyqode/core/api/syntax_highlighter.py:277(__init__)
       65    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/sre_parse.py:343(_escape)
        1    0.000    0.000    0.000    0.000 {built-in method posix.listdir}
        1    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pyqode/core/api/code_edit.py:233(background)
       78    0.000    0.000    0.000    0.000 {built-in method type}
       36    0.000    0.000    0.000    0.000 {method 'search' of 're.Pattern' objects}
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:504(_init_module_attrs)
      207    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/sre_parse.py:81(groups)
      113    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pygments/regexopt.py:64(<listcomp>)
        7    0.000    0.000    0.000    0.000 {built-in method menuAction}
        6    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pyqode/core/managers/panels.py:270(_compute_zones_sizes)
       10    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:74(_path_stat)
        3    0.000    0.000    0.000    0.000 {built-in method marshal.loads}
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:914(get_data)
        1    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pyqode/core/modes/code_completion.py:97(__init__)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1203(_path_importer_cache)
       78    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pygments/formatters/html.py:451(_get_css_class)
        6    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pkg_resources/__init__.py:2436(resolve)
       18    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/posixpath.py:154(dirname)
       41    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/logging/__init__.py:212(_acquireLock)
        1    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pygments/lexer.py:522(get_tokendefs)
       10    0.000    0.000    0.000    0.000 {built-in method posix.stat}
        1    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pyqode/core/modes/filewatcher.py:58(on_state_changed)
       76    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pyqode/core/managers/panels.py:134(panels_for_zone)
        1    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pyqode/core/managers/backend.py:43(__init__)
      116    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/enum.py:526(__new__)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1190(_path_hooks)
        2    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pyqode/core/panels/read_only.py:50(_refresh_stylesheet)
       36    0.000    0.000    0.000    0.000 {built-in method setShortcutContext}
       66    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/types.py:164(__get__)
        4    0.000    0.000    0.000    0.000 {built-in method addActions}
        1    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pyqode/core/panels/read_only.py:37(foreground)
        4    0.000    0.000    0.000    0.000 {built-in method addSeparator}
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:147(__enter__)
       13    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pyqode/core/api/syntax_highlighter.py:188(_get_color)
       24    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pkg_resources/__init__.py:2725(requires)
      192    0.000    0.000    0.000    0.000 {method 'extend' of 'list' objects}
       35    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/logging/__init__.py:1619(isEnabledFor)
        1    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pyqode/core/panels/folding.py:623(on_state_changed)
        3    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/json/__init__.py:183(dumps)
      116    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/sre_compile.py:595(isstring)
        1    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pyqode/core/modes/cursor_history.py:33(__init__)
       15    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/locale.py:589(setlocale)
       78    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pygments/formatters/html.py:50(_get_ttype_class)
        6    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/logging/__init__.py:1341(__init__)
       20    0.000    0.000    0.000    0.000 {built-in method setIcon}
       58    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/sre_parse.py:903(fix_flags)
       28    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/sre_compile.py:432(_generate_overlap_table)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1445(path_hook_for_FileFinder)
        6    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:271(cache_from_source)
       65    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pygments/formatters/html.py:44(webify)
        3    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/json/__init__.py:299(loads)
        2    0.000    0.000    0.000    0.000 {built-in method sizeHint}
        6    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:403(cached)
        1    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pyqode/core/modes/autocomplete.py:21(__init__)
       18    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pkg_resources/__init__.py:2887(<listcomp>)
        1    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pyqode/core/api/code_edit.py:248(foreground)
        1    0.000    0.000    0.000    0.000 {built-in method setLineWrapMode}
       18    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1009(_handle_fromlist)
      360    0.000    0.000    0.000    0.000 {method 'group' of 're.Match' objects}
        2    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pyqode/core/panels/search_and_replace.py:649(_update_buttons)
        3    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pyqode/core/api/panel.py:9(_logger)
        1    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pyqode/core/managers/panels.py:21(__init__)
        1    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pyqode/core/managers/backend.py:56(pick_free_port)
        3    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/json/encoder.py:182(encode)
       39    0.000    0.000    0.000    0.000 {built-in method setObjectName}
       24    0.000    0.000    0.000    0.000 {built-in method addWidget}
        1    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pyqode/core/modes/code_completion.py:338(on_state_changed)
      144    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pkg_resources/_vendor/packaging/version.py:207(<genexpr>)
       23    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pyqode/core/api/utils.py:140(__init__)
       20    0.000    0.000    0.000    0.000 {built-in method viewport}
       18    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:56(_path_join)
        7    0.000    0.000    0.000    0.000 {built-in method setViewportMargins}
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:369(_get_cached)
        1    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pyqode/core/modes/filewatcher.py:45(__init__)
        2    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pyqode/core/api/syntax_highlighter.py:139(_get_format_from_color)
        1    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pyqode/core/managers/file.py:149(__init__)
        4    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pyqode/core/api/decoration.py:35(__init__)
       15    0.000    0.000    0.000    0.000 {built-in method _locale.setlocale}
        1    0.000    0.000    0.000    0.000 {built-in method setDefaultTextOption}
        2    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pyqode/core/modes/code_completion.py:33(__init__)
       51    0.000    0.000    0.000    0.000 {built-in method columnNumber}
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:157(_get_module_lock)
        7    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pyqode/core/api/encodings.py:98(convert_to_codec_key)
       26    0.000    0.000    0.000    0.000 {built-in method update}
      193    0.000    0.000    0.000    0.000 {method 'split' of 'str' objects}
        1    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pyqode/core/_forms/pnl_encoding_ui.py:9(<module>)
       58    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/sre_parse.py:76(__init__)
       99    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pyqode/core/api/mode.py:31(editor)
        3    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/json/decoder.py:332(decode)
       66    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pygments/lexer.py:429(_process_token)
        1    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pyqode/core/modes/occurences.py:102(__init__)
       87    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pyqode/core/api/manager.py:35(editor)
        4    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:84(_path_is_mode_type)
        1    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pyqode/core/modes/matcher.py:114(__init__)
       77    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/sre_compile.py:65(_combine_flags)
        2    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pyqode/core/api/utils.py:48(drift_color)
       16    0.000    0.000    0.000    0.000 {built-in method setColor}
      160    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pygments/regexopt.py:73(<genexpr>)
       41    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/logging/__init__.py:221(_releaseLock)
        4    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pyqode/core/api/decoration.py:137(set_full_width)
        3    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/json/encoder.py:204(iterencode)
       18    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pkg_resources/__init__.py:944(markers_pass)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1319(__init__)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1351(_get_spec)
      275    0.000    0.000    0.000    0.000 {method 'values' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pyqode/core/modes/right_margin.py:59(on_state_changed)
        1    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pyqode/core/modes/autocomplete.py:32(on_state_changed)
        1    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pyqode/core/modes/indenter.py:47(on_state_changed)
       36    0.000    0.000    0.000    0.000 <string>:1(__new__)
       37    0.000    0.000    0.000    0.000 {built-in method __new__ of type object at 0x5644239fc3c0}
        1    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pyqode/core/_forms/pnl_read_only_ui.py:9(<module>)
      205    0.000    0.000    0.000    0.000 {method 'items' of 'dict' objects}
        2    0.000    0.000    0.000    0.000 {built-in method setMouseTracking}
      135    0.000    0.000    0.000    0.000 {method 'startswith' of 'str' objects}
        1    0.000    0.000    0.000    0.000 {built-in method defaultTextOption}
        1    0.000    0.000    0.000    0.000 {built-in method createUndoAction}
       19    0.000    0.000    0.000    0.000 {method 'index' of 'list' objects}
       11    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pygments/regexopt.py:23(make_charset)
        3    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pygments/plugin.py:44(iter_entry_points)
        6    0.000    0.000    0.000    0.000 {built-in method actions}
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:93(_path_isfile)
        1    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pyqode/core/panels/search_and_replace.py:206(_init_style)
        8    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pyqode/core/panels/search_and_replace.py:522(eventFilter)
      102    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pyqode/core/api/utils.py:133(_editor)
       35    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pygments/style.py:68(colorformat)
       11    0.000    0.000    0.000    0.000 {built-in method setToolTip}
        1    0.000    0.000    0.000    0.000 {function SubsequenceCompleter.setModel at 0x7f30cd9272f0}
        2    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pyqode/core/widgets/encodings.py:109(_clear_actions)
       41    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.RLock' objects}
        2    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pyqode/core/api/code_edit.py:699(add_separator)
        2    0.000    0.000    0.000    0.000 {built-in method start}
       24    0.000    0.000    0.000    0.000 {method 'sort' of 'list' objects}
       71    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/gettext.py:271(gettext)
        1    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pyqode/core/modes/right_margin.py:53(__init__)
      144    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pkg_resources/__init__.py:2336(_normalize_cached)
        1    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pyqode/core/modes/code_completion.py:280(__init__)
      108    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/sre_compile.py:453(_get_iscased)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:318(__exit__)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:951(path_stats)
       16    0.000    0.000    0.000    0.000 {built-in method palette}
       18    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:58(<listcomp>)
       14    0.000    0.000    0.000    0.000 {built-in method contains}
        8    0.000    0.000    0.000    0.000 {built-in method setEnabled}
        3    0.000    0.000    0.000    0.000 {method 'read' of '_io.FileIO' objects}
        1    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pygments/styles/default.py:17(DefaultStyle)
       51    0.000    0.000    0.000    0.000 {built-in method blockNumber}
        1    0.000    0.000    0.000    0.000 {built-in method createRedoAction}
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:438(_classify_pyc)
       36    0.000    0.000    0.000    0.000 {built-in method builtins.all}
       13    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/sre_parse.py:295(_class_escape)
        1    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pygments/lexer.py:98(__init__)
        1    0.000    0.000    0.000    0.000 {built-in method fontMetrics}
       18    0.000    0.000    0.000    0.000 {built-in method contentsRect}
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:574(spec_from_file_location)
       40    0.000    0.000    0.000    0.000 {method 'rfind' of 'str' objects}
        1    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pyqode/core/panels/encodings.py:46(color)
        1    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pyqode/core/modes/extended_selection.py:104(on_state_changed)
       21    0.000    0.000    0.000    0.000 {built-in method setForeground}
        1    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pyqode/core/panels/search_and_replace.py:93(background)
        2    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pyqode/core/widgets/prompt_line_edit.py:98(set_button_visible)
       54    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pkg_resources/__init__.py:3130(__hash__)
        5    0.000    0.000    0.000    0.000 {built-in method removeAction}
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:78(acquire)
       38    0.000    0.000    0.000    0.000 {method 'translate' of 'bytearray' objects}
        1    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pyqode/core/modes/occurences.py:113(on_state_changed)
        1    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pyqode/core/modes/autoindent.py:43(on_state_changed)
        1    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pyqode/core/modes/backspace.py:16(on_state_changed)
        1    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pyqode/core/panels/encodings.py:53(color)
        1    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pyqode/core/panels/read_only.py:20(color)
        1    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pyqode/core/modes/matcher.py:162(on_state_changed)
        1    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pyqode/core/api/code_edit.py:719(remove_action)
        2    0.000    0.000    0.000    0.000 {built-in method addItem}
        4    0.000    0.000    0.000    0.000 {built-in method setMinimumSize}
       60    0.000    0.000    0.000    0.000 {method 'rstrip' of 'str' objects}
        5    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/_bootlocale.py:33(getpreferredencoding)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:98(_path_isdir)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:151(__exit__)
       54    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pkg_resources/__init__.py:2628(key)
       52    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pyqode/core/api/panel.py:41(scrollable)
        1    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/socket.py:139(__init__)
        6    0.000    0.000    0.000    0.000 {built-in method setBackground}
       66    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/enum.py:628(value)
        1    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pyqode/core/panels/encodings.py:66(foreground)
        1    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pyqode/core/panels/read_only.py:13(color)
        4    0.000    0.000    0.000    0.000 {built-in method setProperty}
        4    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/logging/__init__.py:1169(__init__)
        6    0.000    0.000    0.000    0.000 {method 'match' of 're.Pattern' objects}
        1    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/socket.py:416(close)
        2    0.000    0.000    0.000    0.000 {built-in method addLayout}
       54    0.000    0.000    0.000    0.000 {built-in method isVisible}
        9    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:51(_r_long)
       19    0.000    0.000    0.000    0.000 {built-in method builtins.getattr}
        1    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pyqode/core/api/code_edit.py:1342(_on_text_changed)
        4    0.000    0.000    0.000    0.000 {built-in method setContentsMargins}
        4    0.000    0.000    0.000    0.000 {built-in method setTitle}
       18    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/posixpath.py:41(_get_sep)
        8    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1325(<genexpr>)
        1    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pyqode/core/panels/search_and_replace.py:111(foreground)
        3    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pyqode/core/modes/pygments_sh.py:313(_clear_caches)
        1    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pyqode/core/modes/indenter.py:30(__init__)
       48    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pkg_resources/_vendor/packaging/version.py:352(<lambda>)
       72    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pkg_resources/_vendor/packaging/_structures.py:33(__neg__)
        6    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pyqode/core/api/code_edit.py:752(<lambda>)
        1    0.000    0.000    0.000    0.000 {built-in method highlight}
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:103(release)
      108    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/site-packages/pkg_resources/_vendor/packaging/version.py:298(_parse_letter_version)
        1    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/socket.py:412(_real_close)
        5    0.000    0.000    0.000    0.000 {built-in method setVisible}
        1    0.000    0.000    0.000    0.000 {built-in method setCursorWidth}
        4    0.000    0.000    0.000    0.000 /home/sebastiaan/anaconda3/envs/opensesame-py3/lib/python3.7/logging/__init__.py:1605(getEffectiveLevel)
